Fecha;Banco;Cuenta;Moneda;Monto;TipoMovimiento
9/4/24;Banco BBVA;Cuenta Corriente 123;EUR;-115,46;Egreso
17/4/24;Banco de Galicia;Caja de Ahorro 001;USD;4522,98;Ingreso
19/8/24;Banco Santander;Cuenta Corriente 123;USD;-1990,63;Egreso
29/10/24;Banco Santander;Cuenta Corriente 123;USD;-1364,27;Egreso
4/2/24;Banco Nacion;Cuenta Corriente 123;USD;-1552,06;Egreso
16/10/24;Banco de Galicia;Caja de Ahorro 456;USD;2868,73;Ingreso
4/11/24;Banco Nacion;Cuenta Corriente 123;USD;3134,34;Ingreso
20/8/24;Banco Santander;Caja de Ahorro 456;EUR;-255,47;Egreso
6/4/24;Banco Santander;Cuenta Corriente 123;ARS;1401,56;Ingreso
9/9/24;Banco Naci—n;Caja de Ahorro 456;ARS;4451,7;Ingreso
14/2/24;Banco Naci—n;Caja de Ahorro 456;EUR;205,29;Ingreso
4/5/24;Banco Naci—n;Caja de Ahorro 001;ARS;1521,58;Ingreso
9/10/24;Banco Macro;Caja de Ahorro 001;EUR;-276,33;Egreso
2/11/24;Banco Galicia;Cuenta Corriente 123;EUR;-1449,14;Egreso
14/4/24;Banco Santander;Cuenta Corriente 789;USD;912,54;Ingreso
10/6/24;Banco BBVA;Cuenta Corriente 789;ARS;-1116,73;Egreso
21/5/24;Banco Macro;Cuenta Corriente 123;ARS;2894,81;Ingreso
26/3/24;Banco Macro;Caja de Ahorro 001;ARS;-2111,88;Egreso
14/8/24;Banco BBVA;Cuenta Corriente 789;ARS;1059,69;Ingreso
21/2/24;Banco BBVA;Cuenta Corriente 123;EUR;-242,44;Egreso
16/11/24;Banco BBVA;Cuenta Corriente 789;ARS;-2264,99;Egreso
22/2/24;Banco de Galicia;Caja de Ahorro 456;USD;2064;Ingreso
10/9/24;Banco Macro;Cuenta Corriente 789;EUR;-92,7;Egreso
25/12/24;Banco de Galicia;Caja de Ahorro 456;ARS;4906,61;Ingreso
18/11/24;Banco Macro;Caja de Ahorro 456;ARS;3855,43;Ingreso
8/2/24;Banco BBVA;Caja de Ahorro 456;EUR;394,26;Ingreso
23/8/24;Banco BBVA;Cuenta Corriente 789;USD;-1443,46;Egreso
12/10/24;Banco Santander;Cuenta Corriente 123;EUR;3989,4;Ingreso
4/6/24;Banco Santander;Cuenta Corriente 123;EUR;559,85;Ingreso
13/1/24;Banco de Galicia;Caja de Ahorro 001;USD;-1383,11;Egreso
31/1/24;Banco Nacion;Cuenta Corriente 123;EUR;738,61;Ingreso
20/7/24;Banco Nacion;Cuenta Corriente 123;ARS;-1463,06;Egreso
29/2/24;Banco Santander;Cuenta Corriente 789;USD;1752,98;Ingreso
10/9/24;Banco Macro;Cuenta Corriente 123;EUR;-1255,48;Egreso
8/5/24;Banco Macro;Cuenta Corriente 789;EUR;-615,88;Egreso
13/11/24;Banco BBVA;Caja de Ahorro 456;ARS;3743,05;Ingreso
14/10/24;Banco BBVA;Caja de Ahorro 456;USD;4539,09;Ingreso
29/11/24;Banco Santander;Caja de Ahorro 001;ARS;2031,16;Ingreso
18/10/24;Banco Santander;Caja de Ahorro 001;ARS;-1180,6;Egreso
10/9/24;Banco Macro;Caja de Ahorro 001;ARS;-754,93;Egreso
7/2/24;Banco Nacion;Cuenta Corriente 123;EUR;1273,85;Ingreso
7/6/24;Banco de Galicia;Cuenta Corriente 789;ARS;-1052,67;Egreso
22/6/24;Banco Naci—n;Cuenta Corriente 789;EUR;-1892,17;Egreso
8/9/24;Banco BBVA;Caja de Ahorro 456;ARS;4046,27;Ingreso
4/11/24;Banco BBVA;Caja de Ahorro 001;EUR;3081,34;Ingreso
26/5/24;Banco Macro;Cuenta Corriente 789;USD;3147,39;Ingreso
13/7/24;Banco de Galicia;Cuenta Corriente 789;USD;-208,4;Egreso
21/9/24;Banco Galicia;Cuenta Corriente 123;EUR;-2448,21;Egreso
17/2/24;Banco Santander;Caja de Ahorro 001;EUR;-2251,43;Egreso
5/1/24;Banco Naci—n;Caja de Ahorro 001;EUR;3040,04;Ingreso
30/6/24;Banco BBVA;Cuenta Corriente 789;EUR;1766,8;Ingreso
19/4/24;Banco Santander;Caja de Ahorro 001;USD;-1460,42;Egreso
10/8/24;Banco Naci—n;Caja de Ahorro 001;EUR;-1387,86;Egreso
19/8/24;Banco Naci—n;Caja de Ahorro 001;ARS;610,06;Ingreso
17/9/24;Banco Macro;Caja de Ahorro 456;ARS;340,84;Ingreso
28/6/24;Banco Macro;Caja de Ahorro 456;USD;1289,45;Ingreso
10/12/24;Banco BBVA;Cuenta Corriente 123;EUR;-1519,61;Egreso
17/6/24;Banco Macro;Cuenta Corriente 123;EUR;4500,86;Ingreso
2/4/24;Banco Macro;Caja de Ahorro 456;EUR;-2132,33;Egreso
18/11/24;Banco Macro;Cuenta Corriente 789;EUR;-1946,57;Egreso
26/4/24;Banco BBVA;Cuenta Corriente 123;USD;1005,72;Ingreso
1/1/24;Banco Naci—n;Caja de Ahorro 001;EUR;-912,36;Egreso
19/2/24;Banco Macro;Cuenta Corriente 123;USD;424,44;Ingreso
30/1/24;Banco Galicia;Cuenta Corriente 123;EUR;819,64;Ingreso
17/8/24;Banco BBVA;Cuenta Corriente 123;ARS;-1313,93;Egreso
20/8/24;Banco Macro;Caja de Ahorro 001;ARS;4986,59;Ingreso
20/1/24;Banco Santander;Cuenta Corriente 789;ARS;657,78;Ingreso
13/6/24;Banco BBVA;Caja de Ahorro 456;ARS;-1449,72;Egreso
28/12/24;Banco de Galicia;Cuenta Corriente 789;ARS;-161,68;Egreso
9/3/24;Banco BBVA;Cuenta Corriente 789;EUR;-195,2;Egreso
9/7/24;Banco Naci—n;Cuenta Corriente 789;USD;792,52;Ingreso
4/9/24;Banco Macro;Caja de Ahorro 456;EUR;4836,44;Ingreso
12/1/24;Banco BBVA;Caja de Ahorro 001;EUR;-2229,9;Egreso
29/11/24;Banco Galicia;Cuenta Corriente 123;EUR;1495,7;Ingreso
17/6/24;Banco Santander;Caja de Ahorro 001;EUR;1640,05;Ingreso
21/10/24;Banco Nacion;Cuenta Corriente 123;ARS;-193,3;Egreso
4/8/24;Banco Galicia;Cuenta Corriente 789;EUR;4276,74;Ingreso
3/11/24;Banco Galicia;Caja de Ahorro 456;EUR;1956,61;Ingreso
18/8/24;Banco Macro;Caja de Ahorro 456;USD;3806,75;Ingreso
12/9/24;Banco BBVA;Caja de Ahorro 456;EUR;-758,31;Egreso
9/10/24;Banco Santander;Cuenta Corriente 123;USD;-573,05;Egreso
4/4/24;Banco Macro;Caja de Ahorro 456;ARS;-386,25;Egreso
21/8/24;Banco BBVA;Caja de Ahorro 456;USD;-1074,76;Egreso
8/9/24;Banco Naci—n;Caja de Ahorro 456;EUR;-488,15;Egreso
2/6/24;Banco BBVA;Cuenta Corriente 123;USD;-1800,72;Egreso
12/4/24;Banco Santander;Caja de Ahorro 456;ARS;3079,51;Ingreso
15/2/24;Banco Macro;Caja de Ahorro 456;USD;4347,2;Ingreso
10/5/24;Banco Macro;Caja de Ahorro 456;USD;4813,17;Ingreso
19/4/24;Banco Macro;Caja de Ahorro 001;USD;3471,12;Ingreso
17/6/24;Banco Macro;Caja de Ahorro 456;USD;-1026,3;Egreso
27/3/24;Banco BBVA;Cuenta Corriente 123;EUR;2174,77;Ingreso
10/11/24;Banco Macro;Cuenta Corriente 123;EUR;252,77;Ingreso
4/9/24;Banco Santander;Cuenta Corriente 123;EUR;4716,47;Ingreso
30/12/24;Banco Macro;Cuenta Corriente 123;EUR;-2005,66;Egreso
27/2/24;Banco Nacion;Cuenta Corriente 123;EUR;-1658,17;Egreso
18/8/24;Banco BBVA;Caja de Ahorro 001;EUR;-1029,29;Egreso
30/7/24;Banco de Galicia;Cuenta Corriente 789;USD;-424,16;Egreso
5/6/24;Banco Galicia;Cuenta Corriente 123;EUR;817,81;Ingreso
17/7/24;Banco Santander;Cuenta Corriente 123;EUR;859,42;Ingreso
24/8/24;Banco Santander;Caja de Ahorro 456;USD;-2251,38;Egreso
2/5/24;Banco Naci—n;Caja de Ahorro 001;EUR;-1846,05;Egreso
30/4/24;Banco Santander;Cuenta Corriente 789;USD;-2303,69;Egreso
31/7/24;Banco Macro;Caja de Ahorro 001;ARS;-406,57;Egreso
17/10/24;Banco Santander;Caja de Ahorro 456;USD;-364,34;Egreso
13/10/24;Banco Macro;Cuenta Corriente 123;ARS;1637,77;Ingreso
30/4/24;Banco Macro;Caja de Ahorro 001;ARS;1428,36;Ingreso
15/4/24;Banco Santander;Cuenta Corriente 123;USD;519,96;Ingreso
19/12/24;Banco Macro;Cuenta Corriente 123;EUR;314,63;Ingreso
23/12/24;Banco Nacion;Cuenta Corriente 123;ARS;-2340,19;Egreso
29/6/24;Banco BBVA;Caja de Ahorro 001;EUR;4735,15;Ingreso
5/8/24;Banco Macro;Caja de Ahorro 456;EUR;1927,82;Ingreso
16/9/24;Banco Naci—n;Caja de Ahorro 456;ARS;-2453,48;Egreso
19/6/24;Banco Naci—n;Cuenta Corriente 789;EUR;-724,46;Egreso
16/3/24;Banco Naci—n;Cuenta Corriente 789;EUR;270,57;Ingreso
9/12/24;Banco Macro;Caja de Ahorro 001;EUR;2603,91;Ingreso
15/2/24;Banco Naci—n;Cuenta Corriente 789;USD;-793,2;Egreso
13/12/24;Banco Macro;Cuenta Corriente 789;EUR;-1264,48;Egreso
17/9/24;Banco Macro;Cuenta Corriente 123;USD;-978,51;Egreso
10/5/24;Banco Santander;Caja de Ahorro 456;USD;662,46;Ingreso
25/2/24;Banco Naci—n;Caja de Ahorro 001;USD;1517,12;Ingreso
14/3/24;Banco Naci—n;Caja de Ahorro 456;USD;-1372,87;Egreso
7/4/24;Banco Macro;Cuenta Corriente 789;USD;2890,62;Ingreso
24/7/24;Banco de Galicia;Caja de Ahorro 456;ARS;-2195,06;Egreso
17/10/24;Banco Santander;Caja de Ahorro 001;EUR;4200,18;Ingreso
18/10/24;Banco Santander;Cuenta Corriente 123;USD;4335,16;Ingreso
10/4/24;Banco Naci—n;Caja de Ahorro 001;EUR;-393,63;Egreso
9/10/24;Banco Santander;Caja de Ahorro 001;USD;4101,23;Ingreso
28/7/24;Banco Macro;Caja de Ahorro 456;EUR;-2103,64;Egreso
10/10/24;Banco Santander;Cuenta Corriente 123;ARS;646,23;Ingreso
24/10/24;Banco Macro;Caja de Ahorro 456;EUR;2144,07;Ingreso
9/9/24;Banco Naci—n;Cuenta Corriente 789;ARS;790,14;Ingreso
21/4/24;Banco Nacion;Cuenta Corriente 123;ARS;-2368,23;Egreso
11/7/24;Banco BBVA;Cuenta Corriente 789;EUR;-1971,09;Egreso
18/12/24;Banco de Galicia;Caja de Ahorro 456;ARS;-725,41;Egreso
3/9/24;Banco Naci—n;Cuenta Corriente 789;USD;265,57;Ingreso
30/11/24;Banco Naci—n;Cuenta Corriente 789;USD;-2465,66;Egreso
18/6/24;Banco de Galicia;Cuenta Corriente 789;USD;547,66;Ingreso
29/10/24;Banco Nacion;Cuenta Corriente 123;ARS;2810,9;Ingreso
7/11/24;Banco de Galicia;Cuenta Corriente 123;USD;-2289,58;Egreso
26/12/24;Banco Naci—n;Caja de Ahorro 456;EUR;-1728,39;Egreso
30/8/24;Banco Galicia;Cuenta Corriente 789;EUR;-2100,76;Egreso
15/10/24;Banco Galicia;Cuenta Corriente 789;EUR;-1936,41;Egreso
19/4/24;Banco BBVA;Caja de Ahorro 001;USD;-178,56;Egreso
28/8/24;Banco BBVA;Caja de Ahorro 456;EUR;-492,1;Egreso
22/10/24;Banco BBVA;Cuenta Corriente 789;ARS;1946,73;Ingreso
27/12/24;Banco Santander;Caja de Ahorro 001;USD;1680,99;Ingreso
19/1/24;Banco Macro;Cuenta Corriente 789;EUR;3378,21;Ingreso
9/5/24;Banco de Galicia;Caja de Ahorro 001;ARS;-78,27;Egreso
8/3/24;Banco Macro;Cuenta Corriente 123;ARS;2639,04;Ingreso
17/5/24;Banco Naci—n;Cuenta Corriente 789;ARS;2323,91;Ingreso
7/9/24;Banco Naci—n;Caja de Ahorro 456;EUR;3771,46;Ingreso
18/9/24;Banco de Galicia;Cuenta Corriente 789;USD;3805,7;Ingreso
7/10/24;Banco Macro;Caja de Ahorro 001;ARS;-1683,44;Egreso
21/12/24;Banco de Galicia;Caja de Ahorro 001;USD;-1149,83;Egreso
5/1/24;Banco BBVA;Caja de Ahorro 456;EUR;3858,84;Ingreso
14/4/24;Banco BBVA;Caja de Ahorro 001;EUR;-2420,82;Egreso
23/7/24;Banco Santander;Caja de Ahorro 001;ARS;-768,8;Egreso
25/7/24;Banco BBVA;Cuenta Corriente 123;ARS;-1327,08;Egreso
11/2/24;Banco Naci—n;Cuenta Corriente 789;USD;100,96;Ingreso
7/9/24;Banco de Galicia;Caja de Ahorro 456;ARS;-2480,84;Egreso
20/10/24;Banco Santander;Cuenta Corriente 123;USD;3087,4;Ingreso
12/4/24;Banco Macro;Cuenta Corriente 123;USD;-1818,1;Egreso
17/6/24;Banco de Galicia;Cuenta Corriente 789;USD;3254,87;Ingreso
5/11/24;Banco BBVA;Caja de Ahorro 456;EUR;1660,24;Ingreso
28/7/24;Banco Nacion;Cuenta Corriente 123;USD;4219,76;Ingreso
20/10/24;Banco Santander;Caja de Ahorro 001;ARS;-1095,83;Egreso
22/4/24;Banco Naci—n;Caja de Ahorro 001;ARS;479,87;Ingreso
24/7/24;Banco Naci—n;Caja de Ahorro 001;EUR;-1785,6;Egreso
14/4/24;Banco Galicia;Cuenta Corriente 123;EUR;2331,81;Ingreso
16/8/24;Banco de Galicia;Cuenta Corriente 123;USD;2672,87;Ingreso
19/5/24;Banco BBVA;Caja de Ahorro 001;EUR;1279,34;Ingreso
28/9/24;Banco BBVA;Cuenta Corriente 789;USD;4897,17;Ingreso
12/6/24;Banco de Galicia;Caja de Ahorro 001;ARS;-404,38;Egreso
31/5/24;Banco Macro;Cuenta Corriente 789;USD;2183,48;Ingreso
7/1/24;Banco de Galicia;Caja de Ahorro 001;ARS;-2259,76;Egreso
21/3/24;Banco BBVA;Cuenta Corriente 789;ARS;2602,19;Ingreso
25/3/24;Banco Nacion;Cuenta Corriente 123;USD;869,46;Ingreso
24/3/24;Banco Santander;Caja de Ahorro 001;EUR;877,17;Ingreso
11/6/24;Banco Santander;Caja de Ahorro 456;USD;647,19;Ingreso
7/6/24;Banco Nacion;Cuenta Corriente 123;EUR;929,15;Ingreso
9/9/24;Banco Santander;Cuenta Corriente 789;ARS;-689,6;Egreso
31/12/24;Banco Galicia;Cuenta Corriente 789;EUR;4154,87;Ingreso
23/7/24;Banco Macro;Cuenta Corriente 789;ARS;-948,36;Egreso
9/11/24;Banco BBVA;Cuenta Corriente 789;EUR;-713,27;Egreso
23/2/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1548,15;Egreso
3/4/24;Banco Macro;Caja de Ahorro 456;ARS;4884,9;Ingreso
23/11/24;Banco BBVA;Caja de Ahorro 001;ARS;-1501,07;Egreso
9/4/24;Banco Macro;Cuenta Corriente 123;ARS;3574,59;Ingreso
30/3/24;Banco Santander;Caja de Ahorro 001;ARS;4246,76;Ingreso
11/8/24;Banco BBVA;Cuenta Corriente 789;EUR;3433,54;Ingreso
3/1/24;Banco Naci—n;Cuenta Corriente 789;EUR;-1933,77;Egreso
24/5/24;Banco Macro;Caja de Ahorro 001;USD;-2163,79;Egreso
25/3/24;Banco Nacion;Cuenta Corriente 123;USD;-765,7;Egreso
13/7/24;Banco Naci—n;Caja de Ahorro 001;ARS;3529,84;Ingreso
29/4/24;Banco Santander;Caja de Ahorro 001;ARS;-226,52;Egreso
6/5/24;Banco de Galicia;Cuenta Corriente 123;USD;500,37;Ingreso
11/2/24;Banco BBVA;Cuenta Corriente 123;ARS;3697,9;Ingreso
20/11/24;Banco Macro;Cuenta Corriente 789;ARS;3919,01;Ingreso
26/10/24;Banco Naci—n;Cuenta Corriente 789;ARS;643,38;Ingreso
18/3/24;Banco Macro;Caja de Ahorro 001;EUR;-2034,14;Egreso
1/4/24;Banco BBVA;Caja de Ahorro 456;EUR;4427,2;Ingreso
24/3/24;Banco Naci—n;Caja de Ahorro 456;EUR;1115,32;Ingreso
15/11/24;Banco Santander;Cuenta Corriente 123;EUR;-1040,83;Egreso
8/5/24;Banco Macro;Cuenta Corriente 789;EUR;876,37;Ingreso
22/5/24;Banco de Galicia;Caja de Ahorro 456;ARS;-233,2;Egreso
13/12/24;Banco de Galicia;Cuenta Corriente 123;USD;-347,47;Egreso
29/8/24;Banco Nacion;Cuenta Corriente 123;ARS;456,49;Ingreso
2/9/24;Banco Santander;Cuenta Corriente 123;EUR;1752,7;Ingreso
2/8/24;Banco BBVA;Caja de Ahorro 456;EUR;1572,79;Ingreso
28/4/24;Banco Macro;Caja de Ahorro 001;EUR;621,57;Ingreso
21/6/24;Banco BBVA;Caja de Ahorro 456;USD;2041,91;Ingreso
19/4/24;Banco Macro;Cuenta Corriente 123;EUR;3751,48;Ingreso
30/9/24;Banco BBVA;Cuenta Corriente 123;EUR;-916,97;Egreso
24/10/24;Banco Naci—n;Caja de Ahorro 456;EUR;2070,89;Ingreso
16/11/24;Banco BBVA;Cuenta Corriente 123;ARS;-1172,79;Egreso
10/8/24;Banco Galicia;Cuenta Corriente 789;EUR;-439,08;Egreso
25/10/24;Banco BBVA;Caja de Ahorro 456;USD;-161,41;Egreso
14/2/24;Banco Macro;Cuenta Corriente 789;ARS;-1433,87;Egreso
30/9/24;Banco Naci—n;Caja de Ahorro 456;USD;3946,17;Ingreso
22/11/24;Banco BBVA;Cuenta Corriente 789;USD;3043,37;Ingreso
12/10/24;Banco Naci—n;Cuenta Corriente 789;ARS;-291,74;Egreso
17/11/24;Banco Macro;Caja de Ahorro 456;USD;4666,22;Ingreso
29/1/24;Banco Santander;Cuenta Corriente 123;USD;4190,87;Ingreso
31/1/24;Banco Macro;Caja de Ahorro 001;USD;-1549,11;Egreso
11/4/24;Banco de Galicia;Caja de Ahorro 001;ARS;3324,01;Ingreso
24/5/24;Banco BBVA;Caja de Ahorro 456;USD;2982,38;Ingreso
26/5/24;Banco Macro;Caja de Ahorro 456;EUR;-2359,07;Egreso
22/4/24;Banco BBVA;Caja de Ahorro 001;EUR;4843,2;Ingreso
26/10/24;Banco Santander;Caja de Ahorro 001;EUR;1749,64;Ingreso
10/7/24;Banco Santander;Caja de Ahorro 001;ARS;4883,01;Ingreso
23/7/24;Banco Santander;Caja de Ahorro 456;USD;637,41;Ingreso
3/10/24;Banco Santander;Caja de Ahorro 456;ARS;-1140,05;Egreso
16/12/24;Banco Macro;Cuenta Corriente 123;USD;4124,16;Ingreso
26/5/24;Banco BBVA;Cuenta Corriente 789;EUR;2138,25;Ingreso
5/9/24;Banco Galicia;Cuenta Corriente 789;EUR;4292,93;Ingreso
10/7/24;Banco Naci—n;Caja de Ahorro 001;ARS;1607,05;Ingreso
13/7/24;Banco Naci—n;Caja de Ahorro 456;ARS;895,88;Ingreso
5/7/24;Banco Macro;Cuenta Corriente 789;ARS;864,05;Ingreso
15/9/24;Banco BBVA;Cuenta Corriente 789;USD;208,07;Ingreso
19/12/24;Banco de Galicia;Caja de Ahorro 001;USD;-1461,73;Egreso
11/7/24;Banco BBVA;Cuenta Corriente 789;EUR;4282,77;Ingreso
5/4/24;Banco Macro;Cuenta Corriente 123;USD;-1473,91;Egreso
17/6/24;Banco Galicia;Cuenta Corriente 123;EUR;-1316,2;Egreso
29/10/24;Banco Macro;Cuenta Corriente 123;EUR;-199,96;Egreso
21/5/24;Banco Galicia;Cuenta Corriente 123;EUR;-2312,7;Egreso
19/1/24;Banco de Galicia;Cuenta Corriente 789;ARS;1106,93;Ingreso
21/10/24;Banco BBVA;Cuenta Corriente 789;EUR;1480,56;Ingreso
26/10/24;Banco Macro;Caja de Ahorro 456;USD;-2151,6;Egreso
24/1/24;Banco Macro;Cuenta Corriente 789;ARS;888,55;Ingreso
26/1/24;Banco BBVA;Caja de Ahorro 001;USD;2221,82;Ingreso
20/3/24;Banco Macro;Caja de Ahorro 001;ARS;-2170,51;Egreso
27/3/24;Banco Naci—n;Caja de Ahorro 001;USD;1761;Ingreso
18/6/24;Banco Naci—n;Caja de Ahorro 456;ARS;-1331,22;Egreso
19/4/24;Banco Galicia;Cuenta Corriente 123;EUR;774,05;Ingreso
27/10/24;Banco Santander;Caja de Ahorro 456;ARS;-1374,38;Egreso
9/11/24;Banco Naci—n;Caja de Ahorro 001;EUR;1189,98;Ingreso
10/4/24;Banco Naci—n;Caja de Ahorro 456;ARS;3074,24;Ingreso
5/4/24;Banco Macro;Caja de Ahorro 456;EUR;-1480,76;Egreso
11/12/24;Banco de Galicia;Cuenta Corriente 789;USD;1153,25;Ingreso
19/10/24;Banco BBVA;Cuenta Corriente 123;USD;-2484,19;Egreso
13/8/24;Banco Galicia;Cuenta Corriente 789;EUR;1848,75;Ingreso
4/8/24;Banco BBVA;Cuenta Corriente 789;USD;828,73;Ingreso
17/6/24;Banco Santander;Cuenta Corriente 789;ARS;-208,64;Egreso
22/8/24;Banco Macro;Caja de Ahorro 456;EUR;-1854,81;Egreso
21/11/24;Banco Naci—n;Caja de Ahorro 456;EUR;2608,73;Ingreso
12/4/24;Banco BBVA;Cuenta Corriente 123;ARS;355,32;Ingreso
13/1/24;Banco BBVA;Caja de Ahorro 001;EUR;-1362,01;Egreso
12/2/24;Banco BBVA;Cuenta Corriente 123;EUR;-1559,19;Egreso
19/5/24;Banco Nacion;Cuenta Corriente 123;USD;-2344,5;Egreso
11/3/24;Banco Macro;Caja de Ahorro 001;ARS;588,06;Ingreso
23/2/24;Banco Santander;Caja de Ahorro 456;USD;-741,41;Egreso
11/12/24;Banco Macro;Caja de Ahorro 456;USD;3969,89;Ingreso
23/10/24;Banco BBVA;Caja de Ahorro 456;USD;2879,47;Ingreso
31/12/24;Banco Naci—n;Cuenta Corriente 789;ARS;-1826,09;Egreso
5/5/24;Banco Santander;Cuenta Corriente 123;USD;1941,53;Ingreso
12/7/24;Banco Santander;Caja de Ahorro 001;EUR;-348,85;Egreso
18/4/24;Banco Santander;Cuenta Corriente 789;USD;-2035,01;Egreso
7/3/24;Banco Galicia;Cuenta Corriente 123;EUR;4854,77;Ingreso
9/6/24;Banco Santander;Cuenta Corriente 123;USD;-1031,84;Egreso
18/6/24;Banco Naci—n;Cuenta Corriente 789;ARS;1354,75;Ingreso
25/10/24;Banco BBVA;Cuenta Corriente 123;ARS;468,01;Ingreso
20/2/24;Banco Nacion;Cuenta Corriente 123;USD;3555,8;Ingreso
14/2/24;Banco Santander;Caja de Ahorro 001;ARS;4726,27;Ingreso
8/5/24;Banco Santander;Caja de Ahorro 456;USD;-60,19;Egreso
21/1/24;Banco Macro;Cuenta Corriente 789;USD;275,58;Ingreso
17/5/24;Banco Santander;Cuenta Corriente 123;USD;-1845,98;Egreso
29/12/24;Banco Naci—n;Cuenta Corriente 789;USD;-975,22;Egreso
22/6/24;Banco Naci—n;Caja de Ahorro 001;ARS;-2436,86;Egreso
5/7/24;Banco BBVA;Cuenta Corriente 789;USD;1109,55;Ingreso
18/9/24;Banco Santander;Caja de Ahorro 001;ARS;2898,93;Ingreso
9/2/24;Banco Macro;Caja de Ahorro 001;ARS;2478,31;Ingreso
16/10/24;Banco Santander;Cuenta Corriente 123;EUR;-595,71;Egreso
30/4/24;Banco Santander;Cuenta Corriente 123;ARS;598,51;Ingreso
10/9/24;Banco Santander;Cuenta Corriente 789;ARS;3004,46;Ingreso
29/2/24;Banco Naci—n;Cuenta Corriente 789;ARS;-1247,79;Egreso
24/5/24;Banco Santander;Caja de Ahorro 456;USD;3652,06;Ingreso
16/3/24;Banco Galicia;Cuenta Corriente 789;EUR;698,06;Ingreso
3/3/24;Banco Naci—n;Cuenta Corriente 789;USD;4902,9;Ingreso
30/3/24;Banco Santander;Cuenta Corriente 789;EUR;2313,54;Ingreso
22/1/24;Banco Macro;Cuenta Corriente 123;USD;-1493,82;Egreso
4/1/24;Banco Nacion;Cuenta Corriente 123;ARS;353,76;Ingreso
4/11/24;Banco Santander;Cuenta Corriente 789;ARS;-1374,1;Egreso
13/8/24;Banco Galicia;Caja de Ahorro 456;EUR;-1523,85;Egreso
7/2/24;Banco Naci—n;Caja de Ahorro 001;USD;-244,06;Egreso
15/12/24;Banco Naci—n;Cuenta Corriente 789;USD;-345,26;Egreso
3/4/24;Banco Santander;Caja de Ahorro 456;ARS;4005,43;Ingreso
4/4/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1193,02;Egreso
21/6/24;Banco Santander;Caja de Ahorro 001;EUR;-2140,91;Egreso
21/8/24;Banco Macro;Cuenta Corriente 789;USD;1264,48;Ingreso
8/2/24;Banco Naci—n;Cuenta Corriente 789;USD;-438,6;Egreso
11/2/24;Banco BBVA;Caja de Ahorro 001;USD;-1029,51;Egreso
21/2/24;Banco Macro;Caja de Ahorro 456;EUR;1364,46;Ingreso
26/4/24;Banco Santander;Caja de Ahorro 001;USD;-940,76;Egreso
27/9/24;Banco Macro;Caja de Ahorro 001;EUR;-815,03;Egreso
12/12/24;Banco BBVA;Caja de Ahorro 001;ARS;-505,69;Egreso
26/7/24;Banco Santander;Caja de Ahorro 001;USD;3012,73;Ingreso
9/10/24;Banco Macro;Cuenta Corriente 123;EUR;-433,23;Egreso
14/7/24;Banco Macro;Cuenta Corriente 789;USD;3451,88;Ingreso
10/1/24;Banco Nacion;Cuenta Corriente 123;USD;2003,07;Ingreso
3/3/24;Banco Santander;Caja de Ahorro 456;ARS;-1689,14;Egreso
23/3/24;Banco Santander;Cuenta Corriente 789;ARS;1412,46;Ingreso
9/5/24;Banco Macro;Cuenta Corriente 123;USD;4238,66;Ingreso
15/3/24;Banco Santander;Caja de Ahorro 456;EUR;-2332,31;Egreso
16/12/24;Banco Santander;Cuenta Corriente 789;ARS;1787,13;Ingreso
18/12/24;Banco Naci—n;Cuenta Corriente 789;EUR;3183,09;Ingreso
2/1/24;Banco de Galicia;Caja de Ahorro 456;USD;1387,79;Ingreso
8/4/24;Banco BBVA;Caja de Ahorro 456;USD;1449,66;Ingreso
29/4/24;Banco Santander;Cuenta Corriente 789;EUR;-78,88;Egreso
15/6/24;Banco de Galicia;Caja de Ahorro 456;ARS;-445,38;Egreso
16/8/24;Banco Nacion;Cuenta Corriente 123;ARS;358,88;Ingreso
16/10/24;Banco Macro;Caja de Ahorro 001;EUR;-2109,22;Egreso
19/7/24;Banco Macro;Cuenta Corriente 123;ARS;-1225,33;Egreso
9/9/24;Banco BBVA;Cuenta Corriente 789;ARS;-2274,55;Egreso
28/10/24;Banco BBVA;Caja de Ahorro 456;USD;-1589,27;Egreso
27/4/24;Banco Galicia;Caja de Ahorro 456;EUR;-363,19;Egreso
23/7/24;Banco BBVA;Cuenta Corriente 123;EUR;4536,51;Ingreso
31/7/24;Banco Macro;Caja de Ahorro 456;ARS;-2278,01;Egreso
1/8/24;Banco BBVA;Caja de Ahorro 001;EUR;3769,79;Ingreso
16/8/24;Banco Santander;Caja de Ahorro 001;ARS;784,59;Ingreso
23/9/24;Banco Naci—n;Cuenta Corriente 789;ARS;173,02;Ingreso
9/7/24;Banco Santander;Cuenta Corriente 789;EUR;2069,19;Ingreso
29/6/24;Banco Macro;Cuenta Corriente 789;EUR;3276,61;Ingreso
24/2/24;Banco Galicia;Caja de Ahorro 456;EUR;1260,07;Ingreso
26/6/24;Banco de Galicia;Cuenta Corriente 123;ARS;1350,89;Ingreso
3/3/24;Banco Santander;Cuenta Corriente 789;ARS;-2151,91;Egreso
1/7/24;Banco BBVA;Caja de Ahorro 001;ARS;1668,76;Ingreso
13/6/24;Banco Macro;Caja de Ahorro 456;USD;2312,35;Ingreso
